time,btc_to_usd, btc_to_brl, mbc_rate, mbc_rate/rate, rate, arbitrage, arbitrage, rate, pos, arbitrage*pos, arbitrage/rate*pos, real_value, real_arbitrage, btc_pnl, eth_pnl, btc_pnl+eth_pnl
2017-06-18 12:14:07.335572,2556.900000,8418.590000,9099.000000,2763.553531,3.292500,680.410000,680.410000,3.292500,1.879000,1278.490390,388.303839,4839.593916,45.406416,-195.603900,875.040000,679.436100
2017-06-18 12:14:37.677381,2556.900000,8418.590000,9099.000000,2763.553531,3.292500,680.410000,680.410000,3.292500,1.879000,1278.490390,388.303839,4839.593916,45.406416,-195.603900,875.040000,679.436100
2017-06-18 12:15:08.029245,2569.000000,8458.430000,9099.000000,2763.553531,3.292500,640.570000,640.570000,3.292500,1.879000,1203.631030,365.567511,4839.593916,22.718916,-172.868000,889.760000,716.892000
2017-06-18 12:15:38.376875,2569.000000,8458.430000,9099.000000,2763.553531,3.292500,640.570000,640.570000,3.292500,1.879000,1203.631030,365.567511,4839.593916,22.718916,-172.868000,889.760000,716.892000
2017-06-18 12:16:08.702440,2569.000000,8458.430000,9099.000000,2763.553531,3.292500,640.570000,640.570000,3.292500,1.879000,1203.631030,365.567511,4839.593916,22.718916,-172.868000,889.760000,716.892000
2017-06-18 12:16:39.108376,2569.000000,8458.430000,9099.000000,2763.553531,3.292500,640.570000,640.570000,3.292500,1.879000,1203.631030,365.567511,4839.768894,22.893894,-172.868000,889.760000,716.892000
2017-06-18 12:17:09.451623,2569.000000,8458.430000,9108.000000,2766.287016,3.292500,649.570000,649.570000,3.292500,1.879000,1220.542030,370.703730,4839.768894,22.893894,-172.868000,889.760000,716.892000
2017-06-18 12:17:40.961648,2569.000000,8458.430000,9099.000000,2763.553531,3.292500,640.570000,640.570000,3.292500,1.879000,1203.631030,365.567511,4831.673021,14.798021,-172.868000,889.760000,716.892000
2017-06-18 12:18:12.338281,2569.000000,8458.430000,9108.000000,2766.287016,3.292500,649.570000,649.570000,3.292500,1.879000,1220.542030,370.703730,4839.883071,23.008071,-172.868000,889.760000,716.892000
2017-06-18 12:18:43.732604,2569.000000,8458.430000,9108.000000,2766.287016,3.292500,649.570000,649.570000,3.292500,1.879000,1220.542030,370.703730,4839.883071,23.008071,-172.868000,889.760000,716.892000
2017-06-18 12:19:15.130816,2569.000000,8458.430000,9108.000000,2766.287016,3.292500,649.570000,649.570000,3.292500,1.879000,1220.542030,370.703730,4839.883071,23.008071,-172.868000,889.760000,716.892000
2017-06-18 12:19:46.601190,2569.000000,8458.430000,9105.000000,2765.375854,3.292500,646.570000,646.570000,3.292500,1.879000,1214.905030,368.991657,4839.883071,23.008071,-172.868000,889.760000,716.892000
2017-06-18 12:20:18.013728,2569.000000,8458.430000,9105.000000,2765.375854,3.292500,646.570000,646.570000,3.292500,1.879000,1214.905030,368.991657,4839.883071,23.008071,-172.868000,889.760000,716.892000
2017-06-18 12:20:49.418033,2569.000000,8458.430000,9105.000000,2765.375854,3.292500,646.570000,646.570000,3.292500,1.879000,1214.905030,368.991657,4839.883071,23.008071,-172.868000,889.760000,716.892000
2017-06-18 12:21:20.911729,2569.000000,8458.430000,9105.000000,2765.375854,3.292500,646.570000,646.570000,3.292500,1.879000,1214.905030,368.991657,4839.883071,23.008071,-172.868000,889.760000,716.892000
2017-06-18 12:21:52.714851,2569.000000,8458.430000,9105.000000,2765.375854,3.292500,646.570000,646.570000,3.292500,1.879000,1214.905030,368.991657,4840.037645,23.162645,-172.868000,889.760000,716.892000
2017-06-18 12:22:25.775278,2569.000000,8458.430000,9105.000000,2765.375854,3.292500,646.570000,646.570000,3.292500,1.879000,1214.905030,368.991657,4840.037645,23.162645,-172.868000,889.760000,716.892000
2017-06-18 12:22:56.552188,2569.000000,8458.430000,9105.000000,2765.375854,3.292500,646.570000,646.570000,3.292500,1.879000,1214.905030,368.991657,4839.883071,23.008071,-172.868000,889.760000,716.892000
2017-06-18 12:23:27.950514,2569.000000,8458.430000,9105.000000,2765.375854,3.292500,646.570000,646.570000,3.292500,1.879000,1214.905030,368.991657,4839.587961,22.712961,-172.868000,889.760000,716.892000
2017-06-18 12:23:58.304626,2569.000000,8458.430000,9105.000000,2765.375854,3.292500,646.570000,646.570000,3.292500,1.879000,1214.905030,368.991657,4839.587961,22.712961,-172.868000,889.760000,716.892000
2017-06-18 12:24:28.624258,2569.000000,8458.430000,9105.000000,2765.375854,3.292500,646.570000,646.570000,3.292500,1.879000,1214.905030,368.991657,4839.587961,22.712961,-172.868000,889.760000,716.892000
2017-06-18 12:24:58.941637,2569.000000,8458.430000,9104.000000,2765.072134,3.292500,645.570000,645.570000,3.292500,1.879000,1213.026030,368.420966,4839.638657,22.763657,-172.868000,889.760000,716.892000
2017-06-18 12:25:29.297221,2561.930000,8435.150000,9104.000000,2765.072134,3.292500,668.850000,668.850000,3.292500,1.879000,1256.769150,381.706651,4839.638657,36.019907,-186.152530,882.320000,696.167470
2017-06-18 12:25:59.650682,2561.930000,8435.150000,9103.999990,2765.072131,3.292500,668.849990,668.849990,3.292500,1.879000,1256.769131,381.706646,4836.354487,32.735737,-186.152530,882.320000,696.167470
2017-06-18 12:26:30.013125,2561.930000,8435.150000,9103.999990,2765.072131,3.292500,668.849990,668.849990,3.292500,1.879000,1256.769131,381.706646,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:27:00.342471,2561.930000,8435.150000,9103.999990,2765.072131,3.292500,668.849990,668.849990,3.292500,1.879000,1256.769131,381.706646,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:27:30.727119,2561.930000,8435.150000,9103.999990,2765.072131,3.292500,668.849990,668.849990,3.292500,1.879000,1256.769131,381.706646,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:28:01.045588,2561.930000,8435.150000,9103.999990,2765.072131,3.292500,668.849990,668.849990,3.292500,1.879000,1256.769131,381.706646,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:28:31.381405,2561.930000,8435.150000,9103.999990,2765.072131,3.292500,668.849990,668.849990,3.292500,1.879000,1256.769131,381.706646,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:29:01.704071,2561.930000,8435.150000,9103.999990,2765.072131,3.292500,668.849990,668.849990,3.292500,1.879000,1256.769131,381.706646,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:29:32.010963,2561.930000,8435.150000,9103.999990,2765.072131,3.292500,668.849990,668.849990,3.292500,1.879000,1256.769131,381.706646,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:30:02.384008,2561.930000,8435.150000,9099.000000,2763.553531,3.292500,663.850000,663.850000,3.292500,1.879000,1247.374150,378.853197,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:30:32.768235,2561.930000,8435.150000,9099.000000,2763.553531,3.292500,663.850000,663.850000,3.292500,1.879000,1247.374150,378.853197,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:31:03.115856,2561.930000,8435.150000,9099.000000,2763.553531,3.292500,663.850000,663.850000,3.292500,1.879000,1247.374150,378.853197,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:31:33.450515,2561.930000,8435.150000,9099.000000,2763.553531,3.292500,663.850000,663.850000,3.292500,1.879000,1247.374150,378.853197,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:32:03.794176,2561.930000,8435.150000,9099.000000,2763.553531,3.292500,663.850000,663.850000,3.292500,1.879000,1247.374150,378.853197,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:32:34.158648,2561.930000,8435.150000,9099.000000,2763.553531,3.292500,663.850000,663.850000,3.292500,1.879000,1247.374150,378.853197,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:33:04.490828,2561.930000,8435.150000,9099.000000,2763.553531,3.292500,663.850000,663.850000,3.292500,1.879000,1247.374150,378.853197,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:33:34.810087,2561.930000,8435.150000,9102.999990,2764.768410,3.292500,667.849990,667.849990,3.292500,1.879000,1254.890131,381.135955,4837.042736,33.423986,-186.152530,882.320000,696.167470
2017-06-18 12:34:05.135692,2561.930000,8435.150000,9102.999990,2764.768410,3.292500,667.849990,667.849990,3.292500,1.879000,1254.890131,381.135955,4836.403799,32.785049,-186.152530,882.320000,696.167470
2017-06-18 12:34:35.485529,2561.930000,8435.150000,9102.999990,2764.768410,3.292500,667.849990,667.849990,3.292500,1.879000,1254.890131,381.135955,4836.403799,32.785049,-186.152530,882.320000,696.167470
2017-06-18 12:35:05.797985,2561.930000,8435.150000,9100.000000,2763.857251,3.292500,664.850000,664.850000,3.292500,1.879000,1249.253150,379.423888,4836.502326,32.883576,-186.152530,882.320000,696.167470
2017-06-18 12:35:36.144084,2561.930000,8435.150000,9100.000000,2763.857251,3.292500,664.850000,664.850000,3.292500,1.879000,1249.253150,379.423888,4836.502326,32.883576,-186.152530,882.320000,696.167470
2017-06-18 12:36:06.455937,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.502326,46.346076,-199.643750,858.880000,659.236250
2017-06-18 12:36:36.886761,2554.750000,8411.510000,9099.000000,2763.553531,3.292500,687.490000,687.490000,3.292500,1.879000,1291.793710,392.344331,4836.502326,46.346076,-199.643750,858.880000,659.236250
2017-06-18 12:37:07.232833,2554.750000,8411.510000,9099.000000,2763.553531,3.292500,687.490000,687.490000,3.292500,1.879000,1291.793710,392.344331,4836.502326,46.346076,-199.643750,858.880000,659.236250
2017-06-18 12:37:37.642214,2554.750000,8411.510000,9099.000000,2763.553531,3.292500,687.490000,687.490000,3.292500,1.879000,1291.793710,392.344331,4836.502326,46.346076,-199.643750,858.880000,659.236250
2017-06-18 12:38:07.952829,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.677875,46.521625,-199.643750,858.880000,659.236250
2017-06-18 12:38:38.276802,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.677875,46.521625,-199.643750,858.880000,659.236250
2017-06-18 12:39:08.599478,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.677875,46.521625,-199.643750,858.880000,659.236250
2017-06-18 12:39:38.931420,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.677875,46.521625,-199.643750,858.880000,659.236250
2017-06-18 12:40:09.258967,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.677875,46.521625,-199.643750,858.880000,659.236250
2017-06-18 12:40:39.593959,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.677875,46.521625,-199.643750,858.880000,659.236250
2017-06-18 12:41:09.937323,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.677875,46.521625,-199.643750,858.880000,659.236250
2017-06-18 12:41:40.251509,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.677875,46.521625,-199.643750,858.880000,659.236250
2017-06-18 12:42:10.569610,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.677875,46.521625,-199.643750,858.880000,659.236250
2017-06-18 12:42:41.047986,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.677875,46.521625,-199.643750,858.880000,659.236250
2017-06-18 12:43:11.378454,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.677875,46.521625,-199.643750,858.880000,659.236250
2017-06-18 12:43:41.708265,2554.750000,8411.510000,9099.000000,2763.553531,3.292500,687.490000,687.490000,3.292500,1.879000,1291.793710,392.344331,4836.677875,46.521625,-199.643750,858.880000,659.236250
2017-06-18 12:44:12.041975,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.686961,46.530711,-199.643750,858.880000,659.236250
2017-06-18 12:44:42.365026,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.686961,46.530711,-199.643750,858.880000,659.236250
2017-06-18 12:45:12.695920,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.686961,46.530711,-199.643750,858.880000,659.236250
2017-06-18 12:45:43.345657,2554.750000,8411.510000,9100.000000,2763.857251,3.292500,688.490000,688.490000,3.292500,1.879000,1293.672710,392.915022,4836.686961,46.530711,-199.643750,858.880000,659.236250
2017-06-18 12:46:13.710049,2558.960000,8425.380000,9100.000000,2763.857251,3.292500,674.620000,674.620000,3.292500,1.879000,1267.610980,384.999538,4836.686961,38.636961,-191.733160,854.560000,662.826840
2017-06-18 12:46:44.060524,2558.960000,8425.380000,9100.000000,2763.857251,3.292500,674.620000,674.620000,3.292500,1.879000,1267.610980,384.999538,4836.686961,38.636961,-191.733160,854.560000,662.826840
2017-06-18 12:47:14.394322,2558.960000,8425.380000,9100.000000,2763.857251,3.292500,674.620000,674.620000,3.292500,1.879000,1267.610980,384.999538,4836.686961,38.636961,-191.733160,854.560000,662.826840
2017-06-18 12:47:44.801072,2558.960000,8425.380000,9099.000000,2763.553531,3.292500,673.620000,673.620000,3.292500,1.879000,1265.731980,384.428847,4836.714221,38.664221,-191.733160,854.560000,662.826840
2017-06-18 12:48:15.119838,2558.960000,8425.380000,9099.000000,2763.553531,3.292500,673.620000,673.620000,3.292500,1.879000,1265.731980,384.428847,4836.714221,38.664221,-191.733160,854.560000,662.826840
2017-06-18 12:48:45.454205,2558.960000,8425.380000,9103.999990,2765.072131,3.292500,678.619990,678.619990,3.292500,1.879000,1275.126961,387.282296,4837.525573,39.475573,-191.733160,854.560000,662.826840
2017-06-18 12:49:15.792298,2558.960000,8425.380000,9103.999990,2765.072131,3.292500,678.619990,678.619990,3.292500,1.879000,1275.126961,387.282296,4837.893579,39.843579,-191.733160,854.560000,662.826840
2017-06-18 12:49:46.147998,2558.960000,8425.380000,9103.999990,2765.072131,3.292500,678.619990,678.619990,3.292500,1.879000,1275.126961,387.282296,4838.011027,39.961027,-191.733160,854.560000,662.826840
2017-06-18 12:50:16.465414,2558.960000,8425.380000,9103.999990,2765.072131,3.292500,678.619990,678.619990,3.292500,1.879000,1275.126961,387.282296,4838.011027,39.961027,-191.733160,854.560000,662.826840
2017-06-18 12:50:46.812191,2558.960000,8425.380000,9103.999990,2765.072131,3.292500,678.619990,678.619990,3.292500,1.879000,1275.126961,387.282296,4838.011027,39.961027,-191.733160,854.560000,662.826840
2017-06-18 12:51:18.242139,2558.960000,8425.380000,9105.000000,2765.375854,3.292500,679.620000,679.620000,3.292500,1.879000,1277.005980,387.852993,4836.714221,38.664221,-191.733160,854.560000,662.826840
2017-06-18 12:51:48.550733,2558.960000,8425.380000,9103.999990,2765.072131,3.292500,678.619990,678.619990,3.292500,1.879000,1275.126961,387.282296,4838.011027,39.961027,-191.733160,854.560000,662.826840
2017-06-18 12:52:18.924231,2558.960000,8425.380000,9103.999990,2765.072131,3.292500,678.619990,678.619990,3.292500,1.879000,1275.126961,387.282296,4838.011027,39.961027,-191.733160,854.560000,662.826840
2017-06-18 20:35:48.059514,2541.690000,8364.420000,8996.979990,2733.903976,3.290891,632.559990,632.559990,3.290891,1.879000,1188.580221,361.172771,4751.750590,-13.918160,-224.183490,847.600000,623.416510
2017-06-18 20:36:19.475415,2541.690000,8364.420000,8996.979980,2733.903973,3.290891,632.559980,632.559980,3.290891,1.879000,1188.580202,361.172765,4778.225420,12.556670,-224.183490,847.600000,623.416510
2017-06-18 20:36:50.890970,2541.690000,8364.420000,8996.979980,2733.903973,3.290891,632.559980,632.559980,3.290891,1.879000,1188.580202,361.172765,4777.942808,12.274058,-224.183490,847.600000,623.416510
2017-06-18 20:37:22.408192,2541.690000,8364.420000,8996.979980,2733.903973,3.290891,632.559980,632.559980,3.290891,1.879000,1188.580202,361.172765,4777.942808,12.274058,-224.183490,847.600000,623.416510
2017-06-18 20:37:53.857683,2541.690000,8364.420000,8996.979980,2733.903973,3.290891,632.559980,632.559980,3.290891,1.879000,1188.580202,361.172765,4777.942808,12.274058,-224.183490,847.600000,623.416510
2017-06-18 20:38:25.733524,2529.170000,8323.250000,8996.979980,2733.896496,3.290900,673.729980,673.729980,3.290900,1.879000,1265.938632,384.678548,4777.929741,35.735991,-247.708570,827.120000,579.411430
2017-06-18 20:38:57.294216,2529.170000,8323.250000,8996.979980,2733.896496,3.290900,673.729980,673.729980,3.290900,1.879000,1265.938632,384.678548,4777.929741,35.735991,-247.708570,827.120000,579.411430
